,date,AES,LNT,AEE,AEP,AWK,ATO,CNP,CMS,ED,D,DTE,DUK,EIX,ETR,ES,EXC,FE,NEE,NI,NRG,PNW,PPL,PEG,SRE,SO,WEC,XEL,sum
89,2017-03-13,-0.054077253218884236,0.03554247123573018,0.1020947732357127,0.03834017040075732,0.04161533196440792,0.08603196664350232,0.22711111111111104,0.06405008427642667,0.03011478730587447,0.021890948160086188,0.06702725633683304,0.029273259513809435,0.09075862068965512,0.02989017099958291,0.07322485207100593,0.08057726999398684,-0.07080968031072599,0.03630153308443895,0.05192479856759169,0.6302916274694259,0.09212461559031948,0.07205882352941195,0.07569528415961302,0.04682880305197923,-0.014857369255150576,0.012303485987696483,0.058002936857562304,0.05442579962191174
90,2017-03-14,-0.05579399141630903,0.03874932742311943,0.09863738051657522,0.03802461344272645,0.040520191649555226,0.08867268936761641,0.22222222222222232,0.06501324343847803,0.03200540175557065,0.02511415525114158,0.06575458691271607,0.029273259513809435,0.08165517241379305,0.026831641874044188,0.0785872781065089,0.07155742633794349,-0.07379743053480725,0.03717531178012545,0.045658012533572156,0.6001881467544685,0.09479876988902247,0.07147058823529417,0.07593712212817416,0.04110634239389599,-0.011885895404120328,0.011107313738892621,0.058492413117963826,0.05347903442593305
91,2017-03-15,-0.029184549356223166,0.057723117408740254,0.11429733577384571,0.052066898075102674,0.057084188911704414,0.1111883252258512,0.24844444444444447,0.08355405730797005,0.048480756245779855,0.045527800161160314,0.08770813447873582,0.043655339187985254,0.10082758620689658,0.04518281662727652,0.09338017751479288,0.09079975947083585,-0.05616970421272782,0.04774009055524675,0.061324977618621324,0.6425211665098776,0.11779649685786864,0.08529411764705874,0.09141475211608219,0.06084883166428234,0.0029714738510302485,0.030758714969241208,0.0780714635340185,0.07141495605282766
92,2017-03-16,-0.030042918454935563,0.04569746683508491,0.10534878991254826,0.041495739981066704,0.0368240930869268,0.1043780403057677,0.22622222222222232,0.06886588008668437,0.030654962862930457,0.03142626913779223,0.06278502492310944,0.03881888761613861,0.09213793103448276,0.04198526345057685,0.0824704142011834,0.08177991581479249,-0.06991335524350162,0.03185320517912471,0.04610564010743068,0.6829727187206021,0.1037571867896776,0.08058823529411763,0.07400241837968546,0.050643776824034425,-0.005744849445324829,0.020334928229664984,0.06656877141458639,0.05932398787054227
93,2017-03-17,-0.016309012875536433,0.05718866364752895,0.11958511287370333,0.04875355001577786,0.043121149897330735,0.11091035441278674,0.2302222222222221,0.07657115338309661,0.03551654287643502,0.03572387859253312,0.07010287411178284,0.04161893852615517,0.09793103448275864,0.048380369803975976,0.08968195266272194,0.0826819001803969,-0.06304152972811472,0.034474541266184655,0.05192479856759169,0.698965192850423,0.112849311405268,0.08794117647058819,0.08174123337363959,0.05636623748211744,0.003763866877971589,0.025461380724538518,0.07317670093000483,0.06572779472554258
94,2017-03-20,-0.0386266094420602,0.04489577283125579,0.11226357535082365,0.04338908172925193,0.03942505133470231,0.09339819318971498,0.21999999999999997,0.06549482301950404,0.0275489534098583,0.03182917002417418,0.06299713649379579,0.03321878579610549,0.0868965517241378,0.045460864729598205,0.08136094674556205,0.06945279615153344,-0.07499253062443978,0.03177377075224386,0.0393912264995524,0.7243650047036685,0.1034897713598073,0.08235294117647052,0.06723095525997591,0.05283738674296612,-0.00198098256735324,0.020334928229664984,0.06681350954478726,0.0583574997282954
95,2017-03-21,-0.030042918454935563,0.06092997359612973,0.128533658735001,0.05680025244556641,0.047091033538672056,0.1104933981931897,0.22577777777777763,0.08379484709848284,0.04442943956785972,0.050362610797743734,0.07614805387633883,0.052310042000763834,0.09737931034482772,0.05324621159460574,0.09911242603550297,0.08117859290438978,-0.06304152972811472,0.047342918420843594,0.05505819158460157,0.7158984007525868,0.11899986629228487,0.10205882352941176,0.08004836759371203,0.06113495469718666,0.010499207606972982,0.037935748462064156,0.08565834557023977,0.07239459370255341
96,2017-03-22,-0.0429184549356223,0.06306786881304771,0.13971934106162287,0.06405806248027757,0.056262833675564616,0.1100764419735929,0.23911111111111105,0.08812906332771475,0.054827819041188386,0.05627182379801243,0.0804963410754056,0.05332824233167899,0.1015172413793104,0.06381203948283032,0.10410502958579881,0.09140108238123879,-0.06154765461607403,0.051791246326157614,0.06580125335720677,0.6942615239887113,0.11859874314747954,0.10705882352941187,0.09068923821039898,0.06762041010968045,0.0049524564183835995,0.03998632946001357,0.08932941752325019,0.07719416327499151
97,2017-03-23,-0.040343347639484994,0.06467128354473028,0.139922717103925,0.06421584095929322,0.047091033538672056,0.11396803335649763,0.2333333333333334,0.08596195521309902,0.05185685347738023,0.05103411227504706,0.07752677908579897,0.052310042000763834,0.10606896551724132,0.06534130404559968,0.10336538461538458,0.08117859290438978,-0.06782193008664472,0.0492493446659783,0.06311548791405541,0.7064910630291628,0.1176627891429336,0.10705882352941187,0.08996372430471578,0.06418693371483086,-0.002179080824088686,0.03691045796308945,0.09104258443465496,0.07535323157042595
98,2017-03-24,-0.03605150214592279,0.07161944968071987,0.14276998169615607,0.06958030924581893,0.05530458590006848,0.11382904794996529,0.2386666666666668,0.09029617144233093,0.058879135719108744,0.05103411227504706,0.08357195885035518,0.056255568283059665,0.11324137931034484,0.06784373696649504,0.10965236686390534,0.08598917618761281,-0.06363907977293093,0.05488918897450157,0.06848701880035812,0.7083725305738475,0.12474929803449664,0.10588235294117654,0.09189842805320425,0.07267525035765376,-0.0011885895404118996,0.04374572795625409,0.09569260890846798,0.08019882310409043
99,2017-03-27,-0.0446351931330472,0.07055048871024883,0.139922717103925,0.06800252445566413,0.0518822724161534,0.11619179986101469,0.2306666666666668,0.08596195521309902,0.060769750168804926,0.046467902229385016,0.08060239686074877,0.053710067455772004,0.1103448275862069,0.06325594327818718,0.10114644970414188,0.07757065544197261,-0.06214520466089035,0.0413853364047978,0.06580125335720677,0.7102539981185323,0.1250167134643667,0.1047058823529412,0.08198307134220073,0.06437768240343344,-0.003565768621236143,0.042036910457962984,0.09569260890846798,0.0762605456140657
100,2017-03-28,-0.029184549356223166,0.0721539034419314,0.12487288997356116,0.0703692016408961,0.056673511293634515,0.11744266851980556,0.2306666666666668,0.08740669395617617,0.06049966239027693,0.0483481063658342,0.07858733693923003,0.05549191803487363,0.11586206896551743,0.06367301543166959,0.10003698224852076,0.07245941070354789,-0.0555721541679115,0.04265628723488746,0.061324977618621324,0.7036688617121354,0.12581895975397783,0.10882352941176476,0.07642079806529622,0.06886027658559857,-0.00772583201267818,0.045112781954887105,0.09960841899167883,0.07704951540534322
101,2017-03-29,-0.03433476394849788,0.06841259349333084,0.12121212121212133,0.06326917008520039,0.0563997262149214,0.10979847116052799,0.23777777777777787,0.07921984107873814,0.05577312626603659,0.04311039484286883,0.07943578322197475,0.0490008909252897,0.10096551724137925,0.059224245794522234,0.09227071005917153,0.08027660853878538,-0.05676725425754403,0.03701644292636441,0.061324977618621324,0.7619943555973658,0.11672683513838744,0.1011764705882352,0.06771463119709797,0.06132570338578924,-0.010499207606972982,0.04118250170881743,0.08835046500244736,0.07221049796794321
102,2017-03-30,-0.04892703862660952,0.057455903890146764,0.11226357535082365,0.0596402650678447,0.054072553045859006,0.09798471160528144,0.2226666666666668,0.07464483505899344,0.04983119513842005,0.03961858716089184,0.07402693816947714,0.04416443935344305,0.09641379310344811,0.05449742805505342,0.08394970414201186,0.07336139506915229,-0.06274275470570656,0.017793311621256525,0.05595344673231861,0.7281279397930385,0.11351784997994385,0.09529411764705897,0.061910519951632326,0.05131139723414413,-0.016045958795562476,0.03263841421736147,0.08443465491923652,0.06464296035850747
103,2017-03-31,-0.040343347639484994,0.058524838136593704,0.1102298149278016,0.05916692963079817,0.0646132785763176,0.0978457261987491,0.22533333333333339,0.07729352275463519,0.04875084402430785,0.04176739188826217,0.08293562413829658,0.043782614229349814,0.09806896551724131,0.05602669261782278,0.08690828402366879,0.08177991581479249,-0.04929787869734081,0.01969973786639123,0.06490599820948972,0.7591721542803385,0.11485492712929513,0.09970588235294109,0.07255139056831927,0.05388650453028143,-0.01386687797147379,0.0360560492139439,0.08786098874204606,0.06801580836945065
104,2017-04-03,-0.0394849785407726,0.05799035765135807,0.1098230628431971,0.059482486588829264,0.0559890485968515,0.09659485753995845,0.22444444444444445,0.07946063086925115,0.05104659014179602,0.044050496911093306,0.07816311379785756,0.04683721522209505,0.10275862068965513,0.052273043236479744,0.08894230769230771,0.07696933253156946,-0.060053779504033455,0.02247994280721266,0.05998209489704576,0.7619943555973658,0.1165931274234524,0.09147058823529419,0.07037484885126966,0.047782546494992806,-0.010301109350237647,0.035543403964456655,0.08663729809104259,0.06710849235338467
105,2017-04-04,-0.032618025751072977,0.06547300427258351,0.11287370347773029,0.06169138529504581,0.06392881587953458,0.107018763029882,0.2342222222222221,0.0813869491933541,0.05280216070222821,0.0424388933655655,0.08431434934775672,0.04836451571846778,0.1030344827586207,0.05394133185041006,0.08838757396449703,0.08659049909801575,-0.05198685389901403,0.02899356581142265,0.05908683974932849,0.776105362182502,0.11966840486696073,0.09911764705882353,0.0706166868198308,0.05274201239866483,-0.009112519809825526,0.03571428571428559,0.08932941752325019,0.07094814656488913
106,2017-04-05,-0.0420600858369099,0.06841259349333084,0.11958511287370333,0.07021142316188067,0.07173169062286111,0.11230020847810973,0.2373333333333334,0.08981459186130492,0.06049966239027693,0.047005103411227545,0.09375331424329181,0.05472826778668716,0.11158620689655185,0.05839010148755719,0.09855769230769229,0.08418520745640423,-0.05049297878697334,0.03773135276828965,0.0644583706356312,0.7582314205079963,0.12341222088514492,0.10323529411764709,0.0742442563482466,0.043776824034334805,-0.0009904912836766755,0.046992481203007586,0.09691629955947145,0.07623424725658268
107,2017-04-06,-0.0420600858369099,0.06547300427258351,0.11267032743542815,0.06689807510255608,0.06694045174537999,0.11674774148714362,0.24,0.08596195521309902,0.057798784604996545,0.050362610797743734,0.09205642167780237,0.05116456662848434,0.10979310344827575,0.05491450020853583,0.10096153846153855,0.0904990980156346,-0.05109052883178955,0.030741123202796095,0.06714413607878256,0.777986829727187,0.12956277577216202,0.10029411764705864,0.08561064087061676,0.046733428707677716,-0.0069334389857368395,0.03930280246069717,0.09128732256485561,0.07512311518953996
108,2017-04-07,-0.05236051502145933,0.06092997359612973,0.10880618263168595,0.062164720732091894,0.06639288158795353,0.1135510771369006,0.24,0.08235010835540568,0.050911546252532025,0.04203599247918355,0.09205642167780237,0.04696449026345939,0.10689655172413803,0.05588766856666205,0.09837278106508873,0.08147925435959102,-0.06423662981774725,0.024148065771705474,0.05998209489704576,0.7412982126058325,0.12662120604358873,0.09617647058823531,0.08149939540507845,0.04606580829756801,-0.015649762282091917,0.031442241968557605,0.08663729809104259,0.07068515773025585
109,2017-04-10,-0.0429184549356223,0.061197213838747544,0.11267032743542815,0.0650047333543704,0.06803559206023269,0.11521890201528828,0.24444444444444446,0.08933301228027934,0.053477380148548415,0.04633360193392422,0.09449570474069358,0.04874634084256102,0.10455172413793101,0.05449742805505342,0.09615384615384626,0.07666867107636821,-0.05587092919031966,0.028119787115735928,0.06266786034019689,0.7648165569143932,0.1335740072202165,0.09647058823529409,0.08004836759371203,0.05531711969480213,-0.016045958795562476,0.03468899521531088,0.09104258443465496,0.0735320260995056
110,2017-04-11,-0.029184549356223166,0.06092997359612973,0.11429733577384571,0.06326917008520039,0.07186858316221767,0.11869353717859621,0.24044444444444446,0.0907777510233565,0.051991897366644224,0.04055868922911654,0.09375331424329181,0.046073564973908576,0.10331034482758605,0.06492423189211705,0.09485946745562135,0.08659049909801575,-0.060651329548849664,0.027246008420049206,0.06759176365264108,0.7601128880526811,0.13370771493515177,0.09852941176470598,0.09528415961305914,0.05369575584167863,-0.023375594294770208,0.03622693096377305,0.09104258443465496,0.07403828213745522
111,2017-04-12,-0.02403433476394856,0.06600745803379482,0.12649989831197872,0.06958030924581893,0.07898699520876118,0.11869353717859621,0.24622222222222212,0.09679749578617858,0.06117488183659692,0.046602202524845815,0.1025559444267683,0.053582792414407665,0.11448275862068957,0.07159738634783808,0.1072485207100593,0.08809380637402286,-0.0555721541679115,0.036698705218841665,0.071620411817368,0.7619943555973658,0.14146276240139044,0.11117647058823543,0.10302297460701326,0.06304244158321404,-0.016244057052297922,0.0440874914559124,0.09887420460107688,0.08168471876419248
112,2017-04-13,-0.02489270386266107,0.0587920783792113,0.11836485661989027,0.06563584727043237,0.07556468172484587,0.11396803335649763,0.24177777777777787,0.08861064290874077,0.06049966239027693,0.041230190706419645,0.0977834340863295,0.05116456662848434,0.10772413793103452,0.0703461698873904,0.10244082840236679,0.08147925435959102,-0.06573050492978783,0.03876400031773786,0.0644583706356312,0.7300094073377235,0.13959085439229835,0.10529411764705876,0.10399032648125739,0.06342393896041965,-0.020998415213946076,0.03691045796308945,0.09691629955947145,0.0779436865162575
113,2017-04-17,-0.018884120171673846,0.06574024451520155,0.12731340248118772,0.06879141685074153,0.08364134154688574,0.12578179291174418,0.25511111111111107,0.09679749578617858,0.06509115462525328,0.04673650282030617,0.10764662212323683,0.05549191803487363,0.11268965517241392,0.07229250660364217,0.11482988165680474,0.07937462417318097,-0.060950104571257824,0.03987608229406625,0.0752014324082364,0.7356538099717778,0.14640994785399108,0.11558823529411755,0.1047158403869406,0.07067238912732487,-0.01386687797147379,0.041353383458646586,0.10327949094468925,0.0840582055216661
114,2017-04-18,-0.02060085836909875,0.07295562416978485,0.1254830181004678,0.07257810034711265,0.0882956878850103,0.12328005559416244,0.2577777777777779,0.1001685528533589,0.06806212018906144,0.047408004297609496,0.10743451055255049,0.05460099274532282,0.11544827586206896,0.06895592937578199,0.1120562130177516,0.07576668671076381,-0.059755004481625296,0.04805782826276905,0.08370635631154877,0.7347130761994356,0.1522930873111379,0.12058823529411766,0.09649334945586463,0.07296137339055808,-0.010103011093502312,0.041695146958304896,0.10376896720509055,0.08578078837154157
115,2017-04-19,-0.02403433476394856,0.06386956281687683,0.11633109619686799,0.06879141685074153,0.08583162217659135,0.11271716469770676,0.24311111111111106,0.08692511437515038,0.06387575962187708,0.03867848509266736,0.10128327500265133,0.04810996563573888,0.1120000000000001,0.06158765466425686,0.1028106508875739,0.06614552014431752,-0.07827905587092909,0.044562713480022165,0.08460161145926581,0.6820319849482595,0.14467174755983403,0.11088235294117665,0.07859733978234584,0.06342393896041965,-0.014461172741679795,0.03349282296650702,0.09642682329906993,0.07803573109618589
116,2017-04-20,-0.019742489270386354,0.06146445408136514,0.10921293471629046,0.06405806248027757,0.0837782340862423,0.1107713690062544,0.24,0.07921984107873814,0.05712356515867656,0.03894708568358851,0.09704104358892773,0.04403716431207849,0.10772413793103452,0.053802307799249105,0.09911242603550297,0.05381840048105824,-0.08395578129668357,0.03955834458654395,0.07967770814682185,0.621825023518344,0.14079422382671458,0.11176470588235277,0.07303506650544134,0.07095851216022897,-0.014064976228209014,0.02136021872863969,0.09275575134605973,0.07398568410753836
117,2017-04-21,-0.023175965665236054,0.06787813973211931,0.12039861704291233,0.07068475859892698,0.10212183436002742,0.10952050034746352,0.24977777777777788,0.08812906332771475,0.06806212018906144,0.041364491001880443,0.10244988864142535,0.046328115056637476,0.1117241379310343,0.06228277492006096,0.10576923076923084,0.053217077570655524,-0.08544965640872426,0.05663674636587501,0.08281110116383172,0.605832549388523,0.14761331728840732,0.11558823529411755,0.07642079806529622,0.07315212207916066,-0.009904912836767088,0.030416951469582898,0.0971610376896721,0.08046838932236478
118,2017-04-24,-0.0051502145922747156,0.07081772895286664,0.12731340248118772,0.07242032186809721,0.10568104038329906,0.11202223766504527,0.2586666666666666,0.09487117746207563,0.07224848075624579,0.04848240666129455,0.10775267790857979,0.05103729158711978,0.11641379310344835,0.06297789517586527,0.11002218934911245,0.06734816596512339,-0.08246190618464289,0.05449201684009841,0.0859444941808416,0.6274694261523988,0.1522930873111379,0.11764705882352944,0.08827085852478844,0.0805913209346687,-0.006537242472266169,0.037593984962405846,0.10181106216348512,0.08512988840879587
119,2017-04-25,-0.0025751072961374133,0.06921431422118407,0.12019524100060996,0.07068475859892698,0.10841889117043113,0.11827658095899918,0.2617777777777779,0.09583433662412699,0.07224848075624579,0.04351329572925078,0.1059497295577474,0.05243731704212817,0.11475862068965514,0.06645349645488641,0.10946745562130178,0.05472038484666264,-0.08544965640872426,0.0558424020970687,0.09355416293643692,0.6001881467544685,0.15469982617997058,0.12235294117647055,0.08149939540507845,0.08354792560801161,-0.006339144215530945,0.037764866712235,0.10156632403328425,0.08503126776017722
120,2017-04-26,-0.017167381974249052,0.05505076843061074,0.12182224933902774,0.06800252445566413,0.09828884325804244,0.12953439888811658,0.25911111111111107,0.09222248976643388,0.06873733963538164,0.040692989524576895,0.10764662212323683,0.05129184166984846,0.10606896551724132,0.056443764771305194,0.10465976331360949,0.04930847865303667,-0.08813863161039737,0.05512749225514346,0.07833482542524628,0.625587958607714,0.15322904131568382,0.11588235294117633,0.07593712212817416,0.07763471626132579,-0.010103011093502312,0.034518113465481726,0.09740577581987275,0.08167814795530504
121,2017-04-27,-0.030901287553648182,0.06146445408136514,0.11917836078909905,0.0744714420952981,0.10075290896646139,0.13134120917303682,0.27288888888888896,0.09535275704310142,0.07467927076299796,0.04337899543378998,0.11432813659985142,0.055110092910780395,0.10827586206896544,0.06603642430140422,0.10521449704142016,0.047504509921828086,-0.08813863161039737,0.06060846770990547,0.09042076991942705,0.5841956726246471,0.15122342559165647,0.11999999999999988,0.07400241837968546,0.08164043872198379,-0.00812202852614885,0.03947368421052633,0.10450318159569272,0.08498524711390121
122,2017-04-28,-0.029184549356223166,0.05077497799677477,0.11226357535082365,0.07021142316188067,0.09185489390828216,0.12605976372480887,0.268,0.09318564892848546,0.0706279540850776,0.03988718775181321,0.1092374589033831,0.05001909125620485,0.1030344827586207,0.060197414152648454,0.09837278106508873,0.041190619362597936,-0.10546758291006864,0.06092620541742799,0.08549686660698308,0.5898400752587016,0.13771894638320625,0.12088235294117644,0.06529625151148721,0.07792083929422988,-0.01347068145800312,0.03417634996582364,0.10254527655408707,0.07971229790211298
123,2017-05-01,-0.029184549356223166,0.04489577283125579,0.1037217815741307,0.0645313979173241,0.08131416837782335,0.1217512161223071,0.25822222222222213,0.08716590416566339,0.06482106684672506,0.03330647327424119,0.10234383285608217,0.04454626447753607,0.09296551724137925,0.053802307799249105,0.09356508875739644,0.032170775706554355,-0.11980878398565875,0.05679561521963605,0.07833482542524628,0.5682031984948259,0.12394705174488552,0.11705882352941166,0.057073760580411026,0.06618979494515997,-0.017630744849445157,0.031100478468899517,0.09642682329906993,0.07244062223853365
124,2017-05-02,-0.030042918454935563,0.05344735369892839,0.1033150294895262,0.07305143578415918,0.08295687885010272,0.12189020152883945,0.25288888888888894,0.0912593306043823,0.07035786630654983,0.03706688154713955,0.10573761798706127,0.04861906580119646,0.09117241379310337,0.060197414152648454,0.09504437869822491,0.03607937462417321,-0.13265610994920818,0.06458018905393614,0.08504923903312434,0.4835371589840074,0.1325043455007353,0.11882352941176477,0.06094316807738798,0.06952789699570827,-0.01921553090332806,0.03639781271360221,0.0966715614292708,0.07515599290309005
125,2017-05-03,-0.0394849785407726,0.04997325726892132,0.10311165344722384,0.07131587251498894,0.06365503080082147,0.11341209173036826,0.24888888888888894,0.08307247772694426,0.06360567184334909,0.028337362342197192,0.10128327500265133,0.04416443935344305,0.08717241379310336,0.06269984707354359,0.09301035502958577,0.021647624774503882,-0.13504631012847323,0.05933751687981581,0.07475380483437788,0.40921919096895576,0.12795828319294023,0.11705882352941166,0.05586457073760576,0.06266094420600865,-0.0200079239302694,0.03691045796308945,0.09422418012726386,0.06948198108328474
126,2017-05-04,-0.04806866952789701,0.06547300427258351,0.11470408785845021,0.0732092142631744,0.036002737850787225,0.13106323835997213,0.24355555555555553,0.0866843245846376,0.06522619851451728,0.03814128391082461,0.1049952274896595,0.05116456662848434,0.10041379310344833,0.0643681356874739,0.10003698224852076,0.023752254960913932,-0.13743651030773818,0.06712209071411546,0.08683974932855865,0.3734713076199434,0.12916165262735646,0.13058823529411767,0.05151148730350652,0.06218407248450175,-0.013668779714738455,0.046992481203007586,0.09936368086147818,0.07340052970976263
127,2017-05-05,-0.02832618025751077,0.07055048871024883,0.11409395973154357,0.0793625749447775,0.04928131416837789,0.14204308547602507,0.2466666666666666,0.09414880809053683,0.07778528021607034,0.05063121138866511,0.10870717997666768,0.05612829324169555,0.09931034482758627,0.07549005978034184,0.10114644970414188,0.032471437161756045,-0.13863161039737082,0.06704265628723505,0.09803043867502237,0.4139228598306677,0.13477737665463296,0.13323529411764712,0.05949214026602179,0.06962327134000956,-0.00812202852614885,0.05263157894736836,0.10254527655408707,0.07969914181988025
128,2017-05-08,-0.029184549356223166,0.06333510905566553,0.11104331909701037,0.06863363837172609,0.04818617385352497,0.1384294649061848,0.2386666666666668,0.09511196725258841,0.0721134368669818,0.054660220252484626,0.10817690104995226,0.05536464299350907,0.09793103448275864,0.07243153065480312,0.1050295857988166,0.030066145520144305,-0.13175978488198392,0.07196759075383263,0.09131602506714409,0.3913452492944496,0.13531220751437334,0.13794117647058823,0.05489721886336141,0.06762041010968045,-0.008914421553090301,0.051948051948051965,0.10450318159569272,0.07854856254535059
129,2017-05-09,-0.026609442060085864,0.057455903890146764,0.1025015253203172,0.06200694225307668,0.030800821355236208,0.11952744961779005,0.21999999999999997,0.08114615940284131,0.0642808912896693,0.04055868922911654,0.10266200021211147,0.045055364642993645,0.09696551724137925,0.04587793688308084,0.09744822485207116,0.00992182802164776,-0.1407230355542276,0.0625943283819208,0.0787824529991048,0.3847601128880527,0.1250167134643667,0.12852941176470578,0.0386940749697704,0.06371006199332396,-0.009904912836767088,0.041353383458646586,0.09569260890846798,0.06821962639285384
130,2017-05-10,-0.006866952789699621,0.05611970267705768,0.10738255033557054,0.06358472704323126,0.036002737850787225,0.12425295343988885,0.22399999999999998,0.08788827353720197,0.06738690074274145,0.04391619661563273,0.1095556262594124,0.04976454117347595,0.0902068965517242,0.052134019185319014,0.09522928994082847,0.015033072760072264,-0.1380340603525545,0.06577170545714495,0.08057296329453889,0.4233301975540922,0.12568525203904257,0.13323529411764712,0.03264812575574361,0.06485455412494057,-0.012083993660855774,0.03263841421736147,0.09862946647087623,0.07061283675407104
131,2017-05-11,-0.015450643776824036,0.05291287321369276,0.10738255033557054,0.06579362574944758,0.03655030800821368,0.12286309937456563,0.2186666666666668,0.08836985311822776,0.07305874409182977,0.04230459307010492,0.11104040725421571,0.056382843324424226,0.08372413793103428,0.04796329765049334,0.0998520710059172,0.007215874924834775,-0.13922916044218703,0.06950512352053373,0.08057296329453889,0.436500470366886,0.12702232918839407,0.1335294117647059,0.03434099153567116,0.06218407248450175,-0.014064976228209014,0.033663704716336174,0.10499265785609402,0.07102704755461686
132,2017-05-12,-0.02746781115879826,0.058524838136593704,0.11714460036607677,0.07384032817923636,0.04462696783025333,0.13050729673384298,0.2128888888888889,0.09655670599566579,0.07900067521944654,0.046602202524845815,0.11804008908685959,0.06249204530991492,0.08662068965517244,0.052412067287640696,0.1072485207100593,0.026157546602525672,-0.14191813564386013,0.0767336563666694,0.08773500447627569,0.41768579492003766,0.1333065917903462,0.1399999999999999,0.03434099153567116,0.06447305674773496,-0.012083993660855774,0.03879015721120971,0.11551639745472353,0.07655641347719988
133,2017-05-15,-0.02145922746781115,0.06306786881304771,0.1220256253813301,0.08172925213000948,0.04722792607802884,0.13078526754690745,0.2186666666666668,0.1006501324343847,0.07508440243078995,0.04713940370668812,0.12366104571004355,0.06376479572355875,0.08579310344827595,0.053802307799249105,0.11224112426035493,0.043295249549007986,-0.13564386017328944,0.08134085312574468,0.09758281110116385,0.41862652869238004,0.13009760663190262,0.1420588235294118,0.040870616686819794,0.06781115879828326,-0.009904912836767088,0.04254955570745045,0.12114537444933937,0.07969914444978166
134,2017-05-16,-0.02832618025751077,0.052378392728457124,0.11165344722391701,0.07068475859892698,0.038329911019849394,0.11646977067407915,0.20844444444444443,0.09101854081386951,0.06873733963538164,0.03693258125167875,0.11146463039558796,0.057910143820796955,0.07406896551724151,0.04462672042263294,0.10262573964497057,0.037582681900180326,-0.1428144607110845,0.07951386130749061,0.08370635631154877,0.403574788334901,0.12167402059098809,0.13176470588235278,0.042321644498186206,0.055030996661898035,-0.022583201267828756,0.0353725222146275,0.11527165932452288,0.0707837816662511
135,2017-05-17,-0.02746781115879826,0.0587920783792113,0.10697579825096604,0.0752603344903755,0.03422313483915129,0.11952744961779005,0.20755555555555572,0.09703828557669159,0.0717083051991898,0.04055868922911654,0.11538869445328248,0.053582792414407665,0.07020689655172418,0.04796329765049334,0.11298076923076916,0.047805171377029554,-0.14580221093516577,0.08388275478592422,0.08549686660698308,0.41580432737535267,0.12448188260462612,0.13794117647058823,0.05538089480048369,0.05445875059608962,-0.016640253565768592,0.038619275461380775,0.11625061184532548,0.07334135889853233
136,2017-05-18,-0.040343347639484994,0.06413680305949465,0.1246695139312588,0.07778479015462292,0.03011635865845319,0.11688672689367618,0.20933333333333337,0.10161329159643628,0.07927076299797431,0.051839914047810964,0.11719164280411487,0.0595647193585338,0.07531034482758603,0.05338523564576647,0.11390532544378695,0.05472038484666264,-0.1586495368987152,0.08777504170307404,0.0966875559534468,0.43367826904985884,0.13130097606631885,0.14117647058823524,0.0590084643288995,0.05636623748211744,-0.014064976228209014,0.04084073820915912,0.11698482623592765,0.07706266754272417
137,2017-05-19,-0.0386266094420602,0.062266148085194484,0.13077079520032542,0.0842537077942569,0.03846680355920595,0.1268936761640027,0.22133333333333338,0.10883698531182273,0.08534773801485485,0.05546602202524853,0.12450949199278805,0.06109201985490653,0.07862068965517244,0.052273043236479744,0.11150147928994092,0.05411906193625993,-0.15625933671945025,0.09055524664389547,0.10564010743061769,0.4778927563499529,0.13076614520657825,0.14176470588235301,0.06457073760580423,0.06342393896041965,-0.011885895404120328,0.04254955570745045,0.12212432697014197,0.08138228140712123
138,2017-05-22,-0.02489270386266107,0.07910206957792121,0.14744763066910727,0.09529820132533917,0.045448323066392904,0.13314801945795685,0.23111111111111104,0.11895015651336371,0.09318028359216757,0.07037335482138074,0.13522112631244032,0.0703830978745068,0.08841379310344832,0.06158765466425686,0.12315088757396464,0.06825015033072779,-0.1502838362712876,0.09897529589324017,0.11951656222023277,0.5014111006585136,0.13852119267281715,0.15147058823529402,0.06989117291414759,0.07649022412970918,-0.009310618066560972,0.05228981544771005,0.13313754282917278,0.09143507461517753
139,2017-05-23,-0.02403433476394856,0.09326561536849454,0.14826113483831604,0.09798043546860202,0.04818617385352497,0.14093120222376654,0.2333333333333334,0.12376595232362142,0.09804186360567191,0.07050765511684132,0.13872096722876237,0.07292859870179469,0.08717241379310336,0.0643681356874739,0.13054733727810652,0.06343956704750453,-0.14849118613683898,0.10382079593295734,0.125335720680394,0.4938852304797743,0.14694477871373168,0.15558823529411758,0.0657799274486095,0.08030519790176438,-0.007923930269413626,0.05314422419685583,0.1382770435633871,0.09476189540509128
140,2017-05-24,0.008583690987124415,0.0988775802913957,0.14175310148464515,0.10760492268854538,0.054620123203285464,0.1419041000694925,0.24311111111111106,0.12737779918131475,0.09993247805536809,0.0782970722535592,0.14455403542263223,0.0778923253150059,0.09268965517241368,0.07076324204087281,0.13553994082840237,0.07666867107636821,-0.1434120107559007,0.11327349273175003,0.12891674127126218,0.5766698024459078,0.15576948789945178,0.1638235294117647,0.0742442563482466,0.08497854077253231,-0.00198098256735324,0.058783321941216604,0.14464023494860512,0.1013432219260122
