,date,ARE,AMT,AIV,AVB,BXP,CCI,DLR,DRE,EQIX,EQR,ESS,EXR,FRT,HCP,HST,IRM,KIM,MAC,MAA,PLD,PSA,O,REG,SBAC,SPG,SLG,UDR,VTR,VNO,WY,sum
24,2016-12-06,0.034000931532370826,-0.12418584455058623,-0.04263121705248685,-0.029894836346449294,0.07589209492914462,-0.07227040249054928,-0.0005569169079973069,0.02442869065879094,-0.052399988496160566,0.015948701085169326,0.00412583806085598,0.008981195621667215,-0.013603044826614119,-0.0341319330489005,0.21100918035777205,0.018993066023515137,0.0007733952049497894,0.00509461426491975,-0.04044675775319895,-0.0015754233950373564,0.04370017499513912,-0.054554901281607227,-0.06142471207166211,-0.11795472991252587,-0.01713506139154153,0.13270044371065937,-0.0356937248128959,-0.07875345409886403,0.12316520871164238,0.08480926430517721,-0.010452214155047601
25,2016-12-07,0.034000931532370826,-0.11246200607902734,-0.029337611735044677,-0.0068533616920714024,0.09988048488987533,-0.05781632199243947,0.027511695255068025,0.04806934462975754,-0.025049610307440018,0.029759947385728402,0.020488536734024176,0.04125736738703334,-0.00028192839018881255,-0.011158516573679056,0.23984274482337953,0.04672897196261672,0.013534416086620427,0.029403202328966538,-0.034916504012144856,0.03426545884206389,0.07432432432432434,-0.03966054728091439,-0.04521541305275123,-0.09477860943277128,0.0027285129604366354,0.1454958208647199,-0.024467472654001177,-0.045133558489407366,0.1435823783998429,0.1215940054495912,0.010131260128503738
26,2016-12-08,0.030461108523521352,-0.11081198436821538,-0.023607609443043853,-0.0028949545078575945,0.10551476865289389,-0.05492550589281742,0.04934283804856299,0.05003941604641993,-0.003594949814500592,0.03419927655376509,0.027802522387359918,0.0551501543642996,-0.0007048209754721979,-0.011814899901542497,0.24574050589367546,0.054868857401266125,0.018561484918793614,0.031295487627365226,-0.0009759271307743234,0.0334777471445451,0.07456737312852413,-0.041738829234499564,-0.03924356604578427,-0.10460817025881497,0.002237380627557961,0.14281291920338468,-0.014968336211859667,-0.03883942278170094,0.1438031040419121,0.11648501362397834,0.016156323093263092
27,2016-12-09,0.02394038192827197,-0.1062961354754669,-0.030254412101764827,-0.001240694789081731,0.0990268055318424,-0.048587947520569275,0.04711517041657398,0.04649331185990535,-0.0048316125506887575,0.03370601775731652,0.02559894978667554,0.05262419309570587,-0.0027488018043415607,-0.014112241549064652,0.25688072124867856,0.04461863129333721,0.0046403712296985145,0.035516739446870504,0.010952071134244346,0.0317053958251281,0.06518568928640867,-0.03688950467613439,-0.03753732404379351,-0.11128145008567047,0.0009822646657571266,0.14105871427097316,-0.014392630972941856,-0.04114215535769117,0.13916785190223036,0.11444141689373288,0.014545433796963048
28,2016-12-12,0.022170470423847233,-0.09778549717759444,-0.027962411184964564,0.006735200283587428,0.10423424961584415,-0.03435623749166117,0.07451548229004223,0.049645377399609725,0.027350378188720548,0.03617231173955937,0.026489755731633036,0.048835251192814955,-0.0037355511700027932,-0.003938299967180758,0.24442989232249834,0.029243292131444054,0.01933488012374318,0.03842794759825319,0.02754283235740629,0.04273335959039004,0.05808866420377212,-0.02701766539660555,-0.018342101521399035,-0.10045991523131026,0.01566166439290595,0.1648952636466825,-0.005181347150259086,-0.0316241940435984,0.15803994209594707,0.12806539509536785,0.02493176440499667
29,2016-12-13,0.01527713088029814,-0.07833260963960065,-0.020169608067843292,0.008094056481153356,0.1014171077343351,-0.02201467645096733,0.07685453330363123,0.05319148158612408,0.039343130769894374,0.03830976652416962,0.026771062872146034,0.040415380297502024,0.0014801240484918488,-0.002625533311453876,0.24836173303602904,-0.00030147723846862817,0.019721577726218076,0.035371179039301204,0.03697679462155712,0.047656557699881974,0.061539957223410546,-0.028229996536196733,-0.026304564197355274,-0.06943818198214446,0.022810368349249766,0.1632442472397071,-0.005181347150259086,-0.029474976972674316,0.1499834356760783,0.09230245231607626,0.02876070925349894
30,2016-12-14,-0.004471355379599307,-0.07511940946591411,-0.02292000916800363,0.00454921422663368,0.06812361277104317,-0.04147209250611528,0.05290710625974615,0.018124518973586135,0.019786603779011314,0.03239066096678722,0.030381171175395183,0.030171204041537836,-0.023047645897941837,-0.04791598293403343,0.2365662108954374,-0.02864033765450713,-0.01662799690641914,0.007860262008733576,0.02689221427022348,0.019298936589208227,0.046082053276297774,-0.05351576030481475,-0.0476325892222379,-0.08594102263504377,-0.010750341064120095,0.14178103394902486,-0.012953367875647714,-0.0606386245010746,0.1285730074266811,0.06709809264305178,0.011042466395326134
31,2016-12-15,-0.012575687005123348,-0.07894051237516286,-0.010314004125601683,0.0020087439442277866,0.04533037391155892,-0.04503002001334222,0.0506794386277567,0.011426308641571348,0.00603951568836103,0.03584347254192699,0.03839842468001309,0.015717092337917293,-0.02678319706794463,-0.06760748276993755,0.23984274482337953,-0.04280976786252644,-0.03054911059551424,-0.004075691411935978,0.03513337670787253,0.010634107916502433,0.051380517207855414,-0.06408036023553865,-0.05459974406369972,-0.08053025520786372,-0.017735334242837686,0.11392013208131258,-0.005469199769718047,-0.07568314399754372,0.11974395443145558,0.04257493188010897,0.005286284436615718
32,2016-12-16,0.005775500698649294,-0.08119843682153716,0.01237680495072202,0.021682618456812186,0.06146491377838492,-0.047142539470758194,0.053575406549342786,0.03152089903181965,0.006585948060165103,0.05310753041762584,0.0642786816072014,0.04125736738703334,-0.011418099802650183,-0.04364949130292084,0.24574050589367546,-0.03346397347000296,-0.013534416086620205,0.015574963609898074,0.04868792019084789,0.0334777471445451,0.06324129885280949,-0.039314166955316976,-0.036968576709796586,-0.08215348543601764,-0.010695770804911353,0.13084305025281195,0.013529073114565415,-0.061559717531470604,0.1406025754037945,0.04632152588555849,0.01785956728796978
33,2016-12-19,0.021425244527247367,-0.07121146330872774,0.021544808617923294,0.032671629445822914,0.07691651015878431,-0.02979764287302633,0.07596346625083528,0.030338864302981605,0.019499007793851275,0.054587306806971325,0.07356181724412769,0.05164187482458593,0.0014801240484918488,-0.0055792582868394724,0.25688072124867856,-0.03587579137775099,-0.006573859242072655,0.017176128093158605,0.050639774452396535,0.03367467506892474,0.07121329963056588,-0.007100796674748944,-0.029859235034835674,-0.055550545585715594,-0.0033833560709413124,0.1362088535754824,0.023028209556706924,-0.051427694197113905,0.14678290703796049,0.03780653950953683,0.028898996496002693
34,2016-12-20,0.034094084769445754,-0.07095093356491533,0.027733211093284416,0.035271180432470794,0.0866484548403621,-0.02635090060040035,0.06649587881488084,0.030338864302981605,0.02021799775675137,0.059026635975008235,0.0765155422195134,0.042660679202918717,0.0018325345362277812,-0.014768624876928094,0.25294888053514786,-0.036177268616219505,0.0003866976024748947,0.01804949053857352,0.05649533723704203,0.032886963371406175,0.05891503013805166,-0.016972635954277893,-0.0301436087018343,-0.06276490215528896,-0.0014733969986358009,0.13816943555876593,0.031951640759930955,-0.04927847712618971,0.15539123439111702,0.045299727520436095,0.0294529322710404
35,2016-12-21,0.015649743828598073,-0.07425097698653937,0.007792803117121272,0.021682618456812186,0.06359911217346759,-0.031243050922837523,0.06170639340610373,0.0240346926177768,0.006643467257197111,0.04340677408747129,0.06699798396549306,0.032556834128543155,-0.01466027628982225,-0.03610108303249093,0.25622541446309,-0.028037383177570097,-0.021268368136117544,-0.0017467248908297206,0.02288006939926257,0.022055927530523878,0.04574178495041803,-0.025978524419812965,-0.0470638418882412,-0.056993416899630334,-0.02772169167803551,0.11041172221648954,0.014392630972941856,-0.06125268652133864,0.13729169077275727,0.04972752043596729,0.015423432730357955
36,2016-12-22,0.01089892873777365,-0.07425097698653937,0.02108640843456322,0.02634999409192962,0.06308690455864774,-0.031243050922837523,0.07139674760525727,0.022458619242128552,0.009576946305829726,0.03535021374547842,0.07642177317267573,0.04350266629245003,-0.015294615167747327,-0.04233672464719396,0.23197899749660156,-0.02291227012360586,-0.02629543696829073,-0.005094614264920083,0.034374322272825886,0.022055927530523878,0.05609566400933308,-0.024419812954624254,-0.04265605004976536,-0.05645234015691225,-0.03825375170532053,0.10205345165617574,0.01957397812320094,-0.060945655511206565,0.13729169077275727,0.042915531335149915,0.017194980840911978
37,2016-12-23,0.018164881229622676,-0.07920104211897527,0.02544121017648404,0.030899208318563298,0.05915997951169527,-0.030020013342228147,0.07317888171084874,0.022852657888938754,0.025596042679244313,0.03502137454784604,0.08148530170190815,0.04911591355599221,-0.015647025655483482,-0.03971119133573997,0.24049805160896787,-0.018993066023515248,-0.030935808197989245,-0.0077147016011644975,0.03589243114291918,0.019102008664828585,0.06319268909196962,-0.02303429165223425,-0.040949808047774705,-0.05455857155739918,-0.03983628922237392,0.08956764007842333,0.023891767415083365,-0.06570463616825306,0.13530514633790514,0.04121253405994563,0.020021098781494384
38,2016-12-27,0.02123893805309729,-0.07694311767260098,0.015585606234242544,0.03875694198274848,0.06069660235615504,-0.02679564153880365,0.07395856538204493,0.020488588431262444,0.025912398262920355,0.03896744491943438,0.07501523747011118,0.05781644681448195,-0.012545813363405656,-0.03610108303249093,0.24246397196573333,-0.02170636116973168,-0.031709203402938924,0.004512372634643436,0.04456733897202336,0.024812918471839307,0.07009527513124625,-0.022687911326636723,-0.04166074221527072,-0.05013977815853554,-0.03978171896316507,0.09379836962129806,0.024179620034542104,-0.055419097328830214,0.13673986983946973,0.036444141689373266,0.022456869384474665
39,2016-12-28,0.011085235211923727,-0.08085106382978724,0.013752005500802023,0.02764976958525356,0.04541574184736197,-0.035245719368467876,0.06950323011806625,0.011032310600557205,0.017687153087343033,0.03452811575139769,0.06685733039523667,0.043222003929273,-0.02079221877643067,-0.04791598293403343,0.22012442920960162,-0.03165511003919219,-0.04447022428460934,0.004512372634643436,0.03979613966601603,0.015163450177235083,0.06105385961501075,-0.02857637686179426,-0.0506185127257216,-0.06123185138425469,-0.04938608458390181,0.08440821380662489,0.021588946459412783,-0.06109917101627271,0.1292351843528885,0.01805177111716616,0.013875927967003765
40,2016-12-29,0.02887750349324647,-0.07607468519322624,0.024524409809763892,0.03745716648942454,0.055745262079562874,-0.03257727373804753,0.09612385832033854,0.028368792886319216,0.026976503408012498,0.04702400526142725,0.07609358150874401,0.06076340162784177,-0.012898223851141699,-0.03642927469642265,0.2319511219163215,-0.02381670183901108,-0.0417633410672853,0.008005822416302655,0.04738668401648227,0.029342260732571956,0.07135912891308571,-0.01922410807066155,-0.03312953220531778,-0.06258454324104967,-0.0396725784447477,0.08451140233206056,0.031088082901554293,-0.05234878722751002,0.13508442069583593,0.03371934604904636,0.02340671867535815
41,2016-12-30,0.03521192361434555,-0.0822405557967868,0.04171441668576659,0.04661467564693389,0.07375789653406173,-0.035245719368467876,0.09445310759634662,0.04649331185990535,0.02789681056052462,0.058204537980927284,0.09006516948755228,0.08391804658995206,0.0016210882435863105,-0.024614374794880156,0.23786450121954017,-0.02080192945432635,-0.02706883217324052,0.031149927219796147,0.061808718282368336,0.039582512800315106,0.08642815477347843,-0.004502944232767647,-0.01962178302289197,-0.06880692578230674,-0.030450204638472145,0.10979259106387373,0.05008635578583753,-0.040221062327295054,0.15185961046178087,0.024863760217983755,0.033022060417696064
42,2017-01-03,0.030088495575221197,-0.07815892314372552,0.03002521201008479,0.043483398322108124,0.08570940754652567,-0.03491216366466532,0.10670527957228781,0.04885738131758188,0.03166431796612135,0.0462019072673463,0.07482769937643585,0.0812517541397697,0.010713278827177986,-0.02264522481128972,0.2569186794856553,-0.002110340669279509,-0.018561484918793503,0.033187772925764136,0.05530253741054003,0.03977944072469475,0.08652537429515861,-0.0043297540699688275,-0.020474904023887408,-0.04833618901614212,-0.003437926330150054,0.11990506655659905,0.03483016695451924,-0.04620816702486952,0.1557223160261061,0.034059945504087086,0.03599866337097368
43,2017-01-04,0.05617140195621806,-0.07650890143291356,0.03965161586064636,0.047796289731773633,0.12019805361106362,-0.02913053146542144,0.14179104477611948,0.07249803528854848,0.05234246929912878,0.056889181190397986,0.0831731445449857,0.08700533258490029,0.016492810826050253,-0.0009845749917951618,0.2707165645264986,0.022309315646668493,0.003866976024748725,0.045851528384279305,0.06495337237041854,0.05829066561638441,0.09449737507291456,0.010564599930724006,-0.004834352338973447,-0.04698349715934702,0.004529331514324664,0.14209059952533298,0.04519286125503741,-0.03883942278170094,0.18772761606351174,0.04325613079019064,0.04977223615126736
44,2017-01-05,0.05235211923614358,-0.0797221016066001,0.04171441668576659,0.05417700578990914,0.12557623356667236,-0.030020013342228147,0.17219870795277337,0.06816393502000606,0.06338615512927448,0.07119368628740563,0.0912841670964415,0.1011787819253438,0.02403439526360307,0.022317033147358112,0.2155251561625593,0.024419656315948002,0.008120649651972123,0.05414847161572056,0.06354369984818908,0.05868452146514369,0.10616371767450916,0.037755455490128265,-0.0025593630029858705,-0.05960862115610066,0.0062755798090041726,0.12805696006604061,0.04864709268854339,-0.03024255449800428,0.18640326221109693,0.0541553133514987,0.055128851293717585
